mol_id,receptor_id,mean_dg,error,stats_path,ligand_sdf_path,mol_dir,rec_dir,rmsd,mean_dg_normalized,equil_rmsd_heavy,equil_ref_rmsd,equil_reason
mol33,rec_final_5,-10.913,4.525,output/abfe/mol33/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_5,4.318951519663076,-0.4724000000000004,2.5416882038116455,3.0332170402595686,
mol33,rec_final_9,-10.887,3.988,output/abfe/mol33/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_9,3.363351061842936,-0.4464000000000006,1.836908221244812,2.8735436872061,
mol33,rec_final_15,-8.95,2.727,output/abfe/mol33/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_15,4.318835526991043,1.4906000000000006,3.317780017852783,2.8299950070489994,
mol33,rec_final_20,-8.058,1.293,output/abfe/mol33/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_20,4.31920971535303,2.3826,1.7661834955215454,3.301698739507047,
mol33,rec_final_11,-7.64,3.582,output/abfe/mol33/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_11,3.5136963575699025,2.8006,2.047755479812622,3.576039920508665,
mol33,rec_final_16,-6.981,3.586,output/abfe/mol33/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_16,4.318860336385051,3.4596,1.7452820539474487,3.993910722515289,
mol33,rec_final_12,-6.955,1.019,output/abfe/mol33/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_12,3.363486342056409,3.4856,2.181868076324463,4.170173683076797,
mol33,rec_final_18,-5.894,1.482,output/abfe/mol33/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_18,3.514003625097732,4.5466,4.097048759460449,5.089497372737075,
mol33,rec_final_7,-5.649,4.694,output/abfe/mol33/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol33.sdf,output/abfe/mol33,output/abfe/mol33/rec_final_7,2.362825303148754,4.7916,2.354034662246704,3.1371366545077723,
mol34,rec_final_1,-18.864,2.437,output/abfe/mol34/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_1,4.268528190673154,-4.469714285714286,1.557784080505371,3.862771837677243,
mol34,rec_final_18,-18.455,3.097,output/abfe/mol34/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_18,1.341358716376794,-4.060714285714283,1.757156491279602,1.0830872239566742,
mol34,rec_final_16,-18.167,2.821,output/abfe/mol34/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_16,0.8489848359742863,-3.7727142857142866,1.6363810300827026,1.584068084918565,
mol34,rec_final_4,-17.526,2.483,output/abfe/mol34/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_4,0.8488939561907265,-3.131714285714285,1.4022413492202759,1.1145863979559802,
mol34,rec_final_19,-17.034,6.609,output/abfe/mol34/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_19,0.8415508135069953,-2.639714285714284,1.136782169342041,1.2094783709280867,
mol34,rec_final_5,-15.19,1.423,output/abfe/mol34/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_5,0.8490878165924386,-0.7957142857142845,0.9312976002693176,0.4411333955465918,
mol34,rec_final_6,-14.871,2.243,output/abfe/mol34/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_6,6.473240623653217,-0.4767142857142854,1.8314751386642456,6.8667428631000895,
mol34,rec_final_14,-14.27,2.369,output/abfe/mol34/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_14,4.276611112985876,0.12428571428571544,2.736346960067749,3.5118050711009174,
mol34,rec_final_2,-13.677,1.604,output/abfe/mol34/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_2,0.8328923169979934,0.7172857142857154,1.2972644567489624,1.1988090385345336,
mol34,rec_final_12,-13.462,3.398,output/abfe/mol34/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_12,1.0032237125529737,0.9322857142857153,2.915400981903076,2.918582100908774,
mol34,rec_final_15,-13.392,2.07,output/abfe/mol34/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_15,0.8488174195398476,1.0022857142857156,0.8774850964546204,0.995235077899481,
mol34,rec_final_7,-12.53,5.19,output/abfe/mol34/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_7,4.099264309639684,1.8642857142857157,3.585008382797241,3.350676418400569,
mol34,rec_final_11,-7.746,2.654,output/abfe/mol34/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_11,6.441875972128439,6.648285714285715,2.238201856613159,7.582424406257739,
mol34,rec_final_8,-6.336,3.036,output/abfe/mol34/rec_final_8/output/overall_stats.dat,input/poses/rec_8_mol34.sdf,output/abfe/mol34,output/abfe/mol34/rec_final_8,1.3591196920906459,8.058285714285715,1.8057764768600464,0.9443273239124167,
mol35,rec_final_13,-24.934,2.559,output/abfe/mol35/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_13,4.878578794306603,-7.337000000000003,1.6719505786895752,4.847952085938581,
mol35,rec_final_9,-22.89,3.77,output/abfe/mol35/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_9,4.86460050881083,-5.293000000000003,1.2609291076660156,4.917950903421824,
mol35,rec_final_5,-22.622,2.3,output/abfe/mol35/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_5,4.925231194900987,-5.025000000000002,2.0556912422180176,5.097763399447025,
mol35,rec_final_18,-21.534,4.613,output/abfe/mol35/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_18,4.881296559713512,-3.937000000000001,2.4302377700805664,5.243406756328415,
mol35,rec_final_20,-19.194,2.699,output/abfe/mol35/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_20,4.9216904380900575,-1.5970000000000013,1.4378628730773926,5.020512403967305,
mol35,rec_final_2,-18.872,2.75,output/abfe/mol35/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_2,4.93382759489314,-1.2750000000000021,1.6227085590362549,5.320588120117534,
mol35,rec_final_14,-17.557,2.726,output/abfe/mol35/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_14,4.892815649632666,0.03999999999999915,1.4392997026443481,5.383055361263062,
mol35,rec_final_6,-16.885,1.47,output/abfe/mol35/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_6,4.937849867783973,0.7119999999999962,1.534114956855774,5.072868875884706,
mol35,rec_final_15,-16.867,3.851,output/abfe/mol35/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_15,4.875481346029731,0.7299999999999969,1.7609697580337524,5.531357180673802,
mol35,rec_final_4,-16.809,2.586,output/abfe/mol35/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_4,4.926708796791941,0.7879999999999967,1.465423822402954,4.968937591302492,
mol35,rec_final_19,-15.987,2.937,output/abfe/mol35/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_19,4.855097033082363,1.6099999999999977,2.1139516830444336,5.646808712110311,
mol35,rec_final_12,-15.716,8.635,output/abfe/mol35/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_12,4.925544154710218,1.8809999999999985,2.1185405254364014,5.199012872377309,
mol35,rec_final_11,-14.26,3.037,output/abfe/mol35/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_11,4.930412617752223,3.336999999999998,1.3979332447052002,5.071009675900072,
mol35,rec_final_16,-11.399,1.48,output/abfe/mol35/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_16,2.550159996372144,6.197999999999999,1.420088529586792,3.137287358329535,
mol35,rec_final_7,-8.429,3.585,output/abfe/mol35/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol35.sdf,output/abfe/mol35,output/abfe/mol35/rec_final_7,4.918288706516237,9.167999999999997,1.811212420463562,5.163218838756845,
mol36,rec_final_4,-22.529,3.831,output/abfe/mol36/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_4,1.1049375421262506,-6.707153846153846,1.6346155405044556,1.1046773916131716,
mol36,rec_final_19,-21.815,3.051,output/abfe/mol36/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_19,3.966321721047997,-5.993153846153847,1.1503715515136719,3.492312146947207,
mol36,rec_final_14,-17.676,1.622,output/abfe/mol36/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_14,2.813674891464389,-1.854153846153844,1.0948162078857422,3.1123901766310462,
mol36,rec_final_5,-17.532,5.155,output/abfe/mol36/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_5,1.1322563568884412,-1.7101538461538457,2.4049344062805176,2.347957237144856,
mol36,rec_final_20,-16.638,0.911,output/abfe/mol36/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_20,2.3994513814620206,-0.8161538461538473,1.6411877870559692,2.7343535062064728,
mol36,rec_final_1,-15.84,1.403,output/abfe/mol36/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_1,6.835120607191738,-0.01815384615384552,1.922952651977539,6.9549061558645136,
mol36,rec_final_6,-15.684,2.537,output/abfe/mol36/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_6,4.006310770414953,0.13784615384615506,1.6823155879974365,3.174189571339525,
mol36,rec_final_12,-14.947,2.768,output/abfe/mol36/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_12,1.116485959479243,0.8748461538461552,1.9138703346252441,1.172700653460549,
mol36,rec_final_15,-14.613,2.032,output/abfe/mol36/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_15,1.094310408039171,1.2088461538461548,1.8720515966415405,1.3428944590605312,
mol36,rec_final_2,-12.816,2.615,output/abfe/mol36/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_2,1.1267373254540867,3.0058461538461536,1.374362587928772,1.51512290350225,
mol36,rec_final_7,-12.608,1.942,output/abfe/mol36/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_7,3.9929023043395384,3.213846153846154,2.085223436355591,4.532918440904301,
mol36,rec_final_16,-12.021,2.818,output/abfe/mol36/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_16,2.654979720234628,3.8008461538461535,0.7082895040512085,2.8637554817318813,
mol36,rec_final_11,-10.965,0.919,output/abfe/mol36/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol36.sdf,output/abfe/mol36,output/abfe/mol36/rec_final_11,2.3577927487982726,4.8568461538461545,2.1542937755584717,3.0056302496529264,
mol37,rec_final_6,-21.045,3.098,output/abfe/mol37/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_6,5.005474485500851,-5.068666666666667,0.8283047676086426,4.883473661337036,
mol37,rec_final_20,-19.637,2.067,output/abfe/mol37/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_20,5.0045719535574005,-3.660666666666666,1.1292153596878052,4.815320626726456,
mol37,rec_final_13,-18.444,2.366,output/abfe/mol37/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_13,5.019411797378918,-2.4676666666666645,1.6718840599060059,5.257797552746043,
mol37,rec_final_16,-18.383,1.879,output/abfe/mol37/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_16,2.6686381430110253,-2.4066666666666645,1.1479177474975586,3.1332343040961272,
mol37,rec_final_14,-18.006,4.571,output/abfe/mol37/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_14,5.015749730432463,-2.0296666666666656,1.715951919555664,5.27361344184813,
mol37,rec_final_9,-17.782,2.722,output/abfe/mol37/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_9,5.019034650043107,-1.8056666666666654,1.5613338947296143,5.148184383684308,
mol37,rec_final_12,-17.426,1.975,output/abfe/mol37/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_12,5.01822248128425,-1.4496666666666638,1.4874019622802734,4.524172883978467,
mol37,rec_final_4,-16.58,4.537,output/abfe/mol37/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_4,5.019377616630704,-0.6036666666666637,2.088348388671875,4.707610780086051,
mol37,rec_final_18,-16.224,2.842,output/abfe/mol37/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_18,5.018444614785209,-0.2476666666666656,1.837843894958496,4.740621010586883,
mol37,rec_final_5,-14.989,2.744,output/abfe/mol37/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_5,5.008291012411319,0.9873333333333338,2.547241687774658,5.124453858885274,
mol37,rec_final_19,-14.359,2.608,output/abfe/mol37/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_19,4.966631994118347,1.6173333333333346,2.645249843597412,6.190875578723442,
mol37,rec_final_15,-14.108,1.196,output/abfe/mol37/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_15,3.1900571340233603,1.868333333333334,1.373947262763977,3.585215078033938,
mol37,rec_final_7,-13.319,4.376,output/abfe/mol37/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_7,5.030952706164775,2.6573333333333338,1.2310853004455566,5.2599122815548185,
mol37,rec_final_11,-11.306,2.967,output/abfe/mol37/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_11,5.022192453334831,4.6703333333333354,1.522867202758789,5.409408281911664,
mol37,rec_final_2,-8.037,1.435,output/abfe/mol37/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol37.sdf,output/abfe/mol37,output/abfe/mol37/rec_final_2,5.016350419544737,7.939333333333334,2.3147599697113037,4.564975856439603,
mol39,rec_final_20,-25.549,2.802,output/abfe/mol39/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_20,1.5556970295382984,-11.165624999999999,1.4623332023620605,2.1954785431413923,
mol39,rec_final_4,-20.952,3.18,output/abfe/mol39/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_4,1.7123761925631709,-6.568625000000001,1.2960222959518433,1.5626635392411934,
mol39,rec_final_19,-20.44,3.101,output/abfe/mol39/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_19,1.70978878954599,-6.056625,1.0687848329544067,1.9683916318223569,
mol39,rec_final_16,-18.199,1.915,output/abfe/mol39/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_16,1.7175300593751313,-3.8156250000000007,1.2150992155075073,1.9231623045628778,
mol39,rec_final_14,-16.943,2.213,output/abfe/mol39/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_14,4.524173927028006,-2.5596250000000005,2.185638666152954,4.02361188044018,
mol39,rec_final_11,-16.928,2.409,output/abfe/mol39/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_11,5.164036923819525,-2.544625,3.3884835243225098,5.218266330563693,
mol39,rec_final_15,-16.423,3.981,output/abfe/mol39/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_15,1.711709091355354,-2.0396249999999974,1.1488454341888428,2.122786290277849,
mol39,rec_final_9,-16.148,4.14,output/abfe/mol39/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_9,5.645687367160378,-1.7646249999999988,1.4743351936340332,5.830316037532424,
mol39,rec_final_1,-15.632,3.109,output/abfe/mol39/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_1,1.579445454853425,-1.2486249999999988,1.2179300785064697,1.0559296618600216,
mol39,rec_final_6,-13.227,2.29,output/abfe/mol39/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_6,5.6514929543819274,1.1563750000000006,1.2504351139068604,5.416903882388389,
mol39,rec_final_13,-11.721,1.634,output/abfe/mol39/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_13,5.215270525978768,2.662375000000001,1.4833869934082031,5.0108619491570074,
mol39,rec_final_12,-10.713,1.508,output/abfe/mol39/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_12,5.660506220345618,3.6703750000000017,1.8780051469802856,6.013036831574621,
mol39,rec_final_5,-10.701,2.123,output/abfe/mol39/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_5,5.653194685359017,3.6823750000000004,1.4148939847946167,5.6111293186539,
mol39,rec_final_7,-6.786,1.705,output/abfe/mol39/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_7,1.5555164550720768,7.597375000000001,2.340301513671875,3.233087599717821,
mol39,rec_final_18,-5.058,4.026,output/abfe/mol39/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_18,5.635266930602565,9.325375000000001,1.8335157632827759,5.151028600873979,
mol39,rec_final_2,-4.714,1.788,output/abfe/mol39/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol39.sdf,output/abfe/mol39,output/abfe/mol39/rec_final_2,5.624389700657054,9.669375,1.4248045682907104,5.968523676709263,
mol4,rec_final_14,-15.83,3.941,output/abfe/mol4/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_14,3.353647153538187,-3.4880666666666666,2.029371976852417,3.896274839385818,
mol4,rec_final_6,-15.475,3.114,output/abfe/mol4/rec_final_6/output/overall_stats.dat,input/poses/rec_6_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_6,2.9803915638575154,-3.1330666666666662,1.4962693452835083,3.9773169673927926,
mol4,rec_final_13,-14.97,5.773,output/abfe/mol4/rec_final_13/output/overall_stats.dat,input/poses/rec_13_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_13,2.9967076390453986,-2.628066666666667,0.8375543355941772,3.2208382719241073,
mol4,rec_final_4,-14.051,1.9,output/abfe/mol4/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_4,0.7864553029119083,-1.7090666666666667,1.4383881092071533,1.1158437019012684,
mol4,rec_final_20,-14.02,2.899,output/abfe/mol4/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_20,2.9974000262546383,-1.6780666666666662,1.4285802841186523,3.9895740251229523,
mol4,rec_final_19,-13.677,3.608,output/abfe/mol4/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_19,2.162928669751914,-1.3350666666666662,1.4713479280471802,2.623680037887518,
mol4,rec_final_7,-12.873,4.182,output/abfe/mol4/rec_final_7/output/overall_stats.dat,input/poses/rec_7_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_7,0.7960793629870793,-0.5310666666666659,1.6881160736083984,1.6209710636741925,
mol4,rec_final_11,-12.62,2.13,output/abfe/mol4/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_11,0.7379061181006938,-0.2780666666666658,0.8515734672546387,0.6333757853165957,
mol4,rec_final_5,-12.531,2.42,output/abfe/mol4/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_5,0.7876727056997399,-0.18906666666666716,0.8578516840934753,0.8795596354851833,
mol4,rec_final_16,-12.064,3.105,output/abfe/mol4/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_16,0.7226275515511914,0.27793333333333337,1.4030349254608154,1.2374434198419177,
mol4,rec_final_15,-12.018,2.024,output/abfe/mol4/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_15,2.994424072519949,0.32393333333333274,1.2817699909210205,2.6270901271718734,
mol4,rec_final_9,-10.215,1.71,output/abfe/mol4/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_9,2.996740239863541,2.1269333333333336,2.3312857151031494,4.914051332710014,
mol4,rec_final_12,-9.3,4.137,output/abfe/mol4/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_12,0.7738912208696586,3.0419333333333327,1.3343064785003662,1.2004955801125199,
mol4,rec_final_2,-9.033,1.401,output/abfe/mol4/rec_final_2/output/overall_stats.dat,input/poses/rec_2_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_2,0.7869480536416845,3.308933333333334,1.2944077253341675,1.2733927373655483,
mol4,rec_final_18,-6.452,2.337,output/abfe/mol4/rec_final_18/output/overall_stats.dat,input/poses/rec_18_mol4.sdf,output/abfe/mol4,output/abfe/mol4/rec_final_18,2.164215476895677,5.8899333333333335,1.8841521739959717,3.152101975746713,
mol40,rec_final_20,-24.971,2.386,output/abfe/mol40/rec_final_20/output/overall_stats.dat,input/poses/rec_20_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_20,2.0818589970779207,-9.58646666666667,1.1401559114456177,1.9687147849957665,
mol40,rec_final_14,-21.531,5.704,output/abfe/mol40/rec_final_14/output/overall_stats.dat,input/poses/rec_14_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_14,1.0580483857420833,-6.146466666666669,1.4499024152755737,1.387023613681627,
mol40,rec_final_4,-20.955,1.732,output/abfe/mol40/rec_final_4/output/overall_stats.dat,input/poses/rec_4_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_4,2.112392688939657,-5.570466666666668,1.751450777053833,2.5276956602289986,
mol40,rec_final_1,-18.944,3.104,output/abfe/mol40/rec_final_1/output/overall_stats.dat,input/poses/rec_1_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_1,1.6542825266561936,-3.559466666666669,1.2719618082046509,1.6774372449571726,
mol40,rec_final_19,-18.439,1.831,output/abfe/mol40/rec_final_19/output/overall_stats.dat,input/poses/rec_19_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_19,2.131666088365088,-3.05446666666667,0.9489755034446716,2.3876412426564286,
mol40,rec_final_15,-16.989,2.114,output/abfe/mol40/rec_final_15/output/overall_stats.dat,input/poses/rec_15_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_15,2.13557308153372,-1.6044666666666707,1.0190415382385254,2.253134994063088,
mol40,rec_final_9,-16.173,6.322,output/abfe/mol40/rec_final_9/output/overall_stats.dat,input/poses/rec_9_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_9,5.411251526561511,-0.7884666666666682,1.2373223304748535,5.518282065413877,
mol40,rec_final_11,-16.056,3.874,output/abfe/mol40/rec_final_11/output/overall_stats.dat,input/poses/rec_11_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_11,1.5335106793610163,-0.6714666666666709,1.2378907203674316,1.5122835388403764,
mol40,rec_final_16,-15.987,1.563,output/abfe/mol40/rec_final_16/output/overall_stats.dat,input/poses/rec_16_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_16,2.4941259833571245,-0.60246666666667,1.962408423423767,2.047730130247261,
mol40,rec_final_5,-13.36,2.108,output/abfe/mol40/rec_final_5/output/overall_stats.dat,input/poses/rec_5_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_5,5.424000750447694,2.0245333333333306,1.7404744625091553,5.85702306892681,
mol40,rec_final_12,-12.604,4.786,output/abfe/mol40/rec_final_12/output/overall_stats.dat,input/poses/rec_12_mol40.sdf,output/abfe/mol40,output/abfe/mol40/rec_final_12,2.132486002834653,2.780533333333331,1.6564931869506836,1.764963162650369,
